family,genus,species,Long,Lat
Orchidaceae,Encyclia,Encyclia alboxanthina,-41.419167,-12.431111
Orchidaceae,Cattleya,Cattleya luetzelburgii,-41.373611,-13.381944
Orchidaceae,Cattleya,Cattleya pfisteri,-41.5075,-12.504722
Orchidaceae,Bulbophyllum,Bulbophyllum meridense,-40.478333,-12.4675
Orchidaceae,Anathallis,Anathallis microphyta,-36.405278,-8.413611
Orchidaceae,Bulbophyllum,Bulbophyllum exaltatum,-40.996389,-11.989444
Orchidaceae,Pleurothallis,NA,-36.405278,-8.413611
Orchidaceae,Bulbophyllum,Bulbophyllum meridense,-36.405278,-8.413611
Orchidaceae,Gomesa,Gomesa ranifera,-39.466667,-12.466667
Orchidaceae,Gomesa,Gomesa recurva,-39.466667,-12.466667
Orchidaceae,Sacoila,Sacoila lanceolata,-39.466667,-12.466667
Orchidaceae,Pelexia,Pelexia goninensis,-39.466667,-12.466667
Orchidaceae,Prosthechea,Prosthechea vespa,-39.466667,-12.466667
Orchidaceae,Vanilla,Vanilla palmarum,-38.083333,-9.083333
Orchidaceae,Cyrtopodium,NA,-38.083333,-9.083333
Orchidaceae,Catasetum,NA,-38.083333,-9.083333
Orchidaceae,Catasetum,NA,-38.483333,-9.483333
Orchidaceae,Vanilla,Vanilla palmarum,-38.2,-9.2
Orchidaceae,Cattleya,Cattleya pfisteri,-41.504167,-12.513611
Orchidaceae,Cyrtopodium,NA,-41.85,-13.859722
Orchidaceae,Cattleya,Cattleya luetzelburgii,-41.85,-13.859722
Orchidaceae,Lankesterella,NA,-41.900833,-13.907222
Orchidaceae,Gomesa,Gomesa ramosa,-40.483333,-12.484167
Orchidaceae,Bifrenaria,Bifrenaria tyrianthina,-41.85,-13.859722
Orchidaceae,Gomesa,Gomesa sincorana,-41.85,-13.859722
Orchidaceae,Epidendrum,Epidendrum dendrobioides,-41.85,-13.859722
Orchidaceae,Epistephium,Epistephium williamsii,-41.419167,-12.431111
Orchidaceae,Cyrtopodium,NA,-41.419167,-12.431111
Orchidaceae,Cattleya,Cattleya elongata,-41.845,-13.846944
Orchidaceae,Cattleya,Cattleya elongata,-41.764167,-13.751111
Orchidaceae,Cleistes,Cleistes moritzii,-41.764167,-13.751111
Orchidaceae,Octomeria,Octomeria alexandri,-41.566667,-13.566667
Orchidaceae,Habenaria,Habenaria fluminensis,-41.566667,-13.566667
Orchidaceae,Epidendrum,NA,-41.250278,-11.26
Orchidaceae,Vanilla,Vanilla palmarum,-41.235,-11.246389
Orchidaceae,Encyclia,Encyclia andrichii,-42.5,-14.5
Orchidaceae,Encyclia,Encyclia alboxanthina,-41.300833,-13.313611
Orchidaceae,Cattleya,Cattleya sincorana,-41.466667,-12.466667
Orchidaceae,Acianthera,Acianthera ochreata,-41.163056,-11.154722
Orchidaceae,Sacoila,Sacoila lanceolata,-41.5,-12.5
Orchidaceae,Notylia,Notylia pubescens,-41.2,-11.2
Orchidaceae,Cleistes,Cleistes speciosa,-39.533333,-12.533333
Orchidaceae,Octomeria,Octomeria tricolor,-39.533333,-12.533333
Orchidaceae,Acianthera,Acianthera glanduligera,-39.533333,-12.533333
Orchidaceae,Encyclia,Encyclia jenischiana,-39.859167,-12.854722
Orchidaceae,Habenaria,Habenaria glaucophylla,-39.065,-11.065833
Orchidaceae,Cyrtopodium,NA,-39.859167,-12.854722
Orchidaceae,Habenaria,Habenaria cryptophila,-39.065,-11.065833
Orchidaceae,Habenaria,Habenaria petalodes,-39.065,-11.065833
Orchidaceae,Habenaria,Habenaria glaucophylla,-39.068611,-11.078889
Orchidaceae,Prosthechea,Prosthechea aemula,-40.516389,-12.500278
Orchidaceae,Habenaria,NA,-40.538611,-12.541667
Orchidaceae,NA,NA,-40.538611,-12.541667
Orchidaceae,Sobralia,NA,-40.536111,-12.542778
Orchidaceae,Epidendrum,Epidendrum ramosum,-41.380278,-13.373889
Orchidaceae,Polystachya,Polystachya concreta,-39.065,-11.066389
Orchidaceae,Sobralia,Sobralia sessilis,-40.536111,-12.542778
Orchidaceae,Epidendrum,Epidendrum avicula,-40.538611,-12.541389
Orchidaceae,Cyrtopodium,NA,-40.45,-12.465278
Orchidaceae,Cleistes,Cleistes moritzii,-40.537222,-12.547778
Orchidaceae,Pogoniopsis,Pogoniopsis schenckii,-40.537222,-12.547778
Orchidaceae,Encyclia,Encyclia dichroma,-40.45,-12.465278
Orchidaceae,NA,NA,-39.083056,-10.072222
Orchidaceae,Catasetum,Catasetum purum,-39.083056,-10.072222
Orchidaceae,Polystachya,Polystachya foliosa,-39.083056,-10.072222
Orchidaceae,Epidendrum,Epidendrum armeniacum,-40.518889,-11.517222
Orchidaceae,Gomesa,Gomesa florida,-40.518889,-11.517222
Orchidaceae,Cleistes,Cleistes speciosa,-41.383333,-12.383333
Orchidaceae,Dichaea,Dichaea cogniauxiana,-40.537222,-12.547778
Orchidaceae,Epidendrum,Epidendrum avicula,-40.6,-11.6
Orchidaceae,Cattleya,Cattleya elongata,-41.391667,-12.385833
Orchidaceae,Sobralia,Sobralia sessilis,-40.6,-11.6
Orchidaceae,Epidendrum,Epidendrum secundum,-40.6,-11.6
Orchidaceae,Habenaria,Habenaria parviflora,-40.6,-11.6
Orchidaceae,Gomesa,Gomesa ramosa,-41.575556,-12.575833
Orchidaceae,Sobralia,Sobralia sessilis,-41.166667,-11.166667
Orchidaceae,Stelis,NA,-41.966111,-13.959722
Orchidaceae,Habenaria,Habenaria pseudohamata,-41.516667,-12.516667
Orchidaceae,Epidendrum,Epidendrum dendrobioides,-41.516667,-12.516667
Orchidaceae,Cattleya,NA,-41.516667,-12.516667
Orchidaceae,Cattleya,Cattleya pfisteri,-41.516667,-12.516667
Orchidaceae,NA,NA,-41.516667,-12.516667
Orchidaceae,Pelexia,Pelexia viridis,-41.516667,-12.516667
Orchidaceae,Epistephium,Epistephium williamsii,-41.915278,-13.901667
Orchidaceae,Catasetum,Catasetum hookeri,-40.4825,-12.475833
Orchidaceae,Catasetum,Catasetum luridum,-39.871944,-10.876389
Orchidaceae,Cyrtopodium,Cyrtopodium gigas,-40.109444,-13.111389
Orchidaceae,Cyclopogon,NA,-40.109444,-13.111389
Orchidaceae,Eulophia,Eulophia maculata,-40.109444,-13.111389
Orchidaceae,Gomesa,Gomesa ranifera,-40.109444,-13.111389
Orchidaceae,Cyrtopodium,NA,-40.109444,-13.111389
Orchidaceae,Habenaria,Habenaria repens,-38.978889,-11.981389
Orchidaceae,Cyrtopodium,NA,-41.883333,-13.883333
Orchidaceae,Thelyschista,Thelyschista ghillanyi,-41.891389,-13.898333
Orchidaceae,NA,NA,-41.891389,-13.898333
Orchidaceae,Acianthera,Acianthera ochreata,-41.891389,-13.898333
Orchidaceae,Gomesa,Gomesa florida,-40.535,-12.546111
Orchidaceae,Sacoila,Sacoila lanceolata,-41.316667,-13.324167
Orchidaceae,Epidendrum,Epidendrum secundum,-41.023889,-11.023611
Orchidaceae,Encyclia,Encyclia alboxanthina,-41.023889,-11.023611
Orchidaceae,Epidendrum,Epidendrum orchidiflorum,-41.023889,-11.023611
Orchidaceae,Prosthechea,Prosthechea moojenii,-41.2075,-11.2075
Orchidaceae,Encyclia,Encyclia alboxanthina,-41.2075,-11.2075
Orchidaceae,Vanilla,Vanilla palmarum,-38.45,-9.451667
Orchidaceae,Encyclia,Encyclia oncidioides,-38.492222,-9.492222
Orchidaceae,Sacoila,Sacoila lanceolata,-40.332222,-10.326667
Orchidaceae,Epidendrum,Epidendrum cinnabarinum,-40.438889,-10.435556
Orchidaceae,Gomesa,Gomesa ramosa,-40.332222,-10.326667
Orchidaceae,Cyrtopodium,Cyrtopodium aliciae,-41.3925,-12.39
Orchidaceae,Cyrtopodium,NA,-41.3925,-12.39
Orchidaceae,Sobralia,Sobralia liliastrum,-41.3925,-12.39
Orchidaceae,NA,NA,-40.1175,-13.118611
Orchidaceae,Cattleya,Cattleya elongata,-41.024444,-11.024444
Orchidaceae,Gomesa,Gomesa ramosa,-40.318333,-10.326667
Orchidaceae,Epidendrum,Epidendrum secundum,-40.248611,-10.233889
Orchidaceae,Pelexia,Pelexia orthosepala,-41.3,-13.3
Orchidaceae,Rauhiella,NA,-40.433333,-12.433333
Orchidaceae,Veyretia,Veyretia rupicola,-41.3,-13.3
Orchidaceae,Cattleya,Cattleya luetzelburgii,-41.3,-13.3
Orchidaceae,Cyrtopodium,Cyrtopodium parviflorum,-41.3,-13.3
Orchidaceae,Campylocentrum,Campylocentrum crassirhizum,-39.083056,-10.072222
Orchidaceae,Comparettia,Comparettia coccinea,-40.534722,-12.540833
Orchidaceae,Zygopetalum,Zygopetalum maculatum,-41.383333,-13.383333
Orchidaceae,Cleistes,Cleistes exilis,-41.383333,-13.383333
Orchidaceae,Sacoila,Sacoila lanceolata,-41.383333,-13.383333
Orchidaceae,Habenaria,Habenaria pseudohamata,-42.5,-14.5
Orchidaceae,Habenaria,Habenaria meeana,-41.95,-13.95
Orchidaceae,Prosthechea,Prosthechea moojenii,-40.333333,-12.333333
Orchidaceae,Epidendrum,Epidendrum martianum,-41.505,-12.515556
Orchidaceae,Prosthechea,Prosthechea moojenii,-40.216667,-10.216667
Orchidaceae,Eurystyles,Eurystyles actinosophila,-40.536667,-12.545556
Orchidaceae,Scaphyglottis,Scaphyglottis modesta,-40.536667,-12.545556
Orchidaceae,Gomesa,Gomesa flexuosa,-40.536667,-12.545556
Orchidaceae,Eltroplectris,Eltroplectris calcarata,-40.536667,-12.545556
Orchidaceae,Acianthera,Acianthera ochreata,-40.216667,-10.216667
Orchidaceae,Eulophia,Eulophia maculata,-38.433889,-10.437222
Orchidaceae,Gomesa,Gomesa barbata,-40.21,-10.204444
Orchidaceae,Prosthechea,Prosthechea moojenii,-40.202222,-10.212778
Orchidaceae,Gomesa,Gomesa barbata,-40.21,-10.202778
Orchidaceae,Habenaria,NA,-41.433333,-12.433333
Orchidaceae,Cyrtopodium,NA,-41.393056,-12.396667
Orchidaceae,Gomesa,Gomesa barbata,-40.6,-11.6
Orchidaceae,Psilochilus,Psilochilus modestus,-40.490556,-12.485278
Orchidaceae,Cleistes,Cleistes speciosa,-40.493056,-12.491667
Orchidaceae,Cattleya,Cattleya elongata,-41.678056,-12.674722
Orchidaceae,Cattleya,Cattleya elongata,-41.311111,-12.315833
Orchidaceae,Cattleya,Cattleya elongata,-41.211944,-13.201111
Orchidaceae,Cattleya,Cattleya elongata,-41.485,-12.497222
Orchidaceae,Cattleya,Cattleya elongata,-41.341944,-12.341111
Orchidaceae,Cattleya,Cattleya elongata,-41.999444,-11.9925
Orchidaceae,Zygopetalum,Zygopetalum maculatum,-41.509167,-12.514167
Orchidaceae,Cleistes,Cleistes moritzii,-41.509167,-12.514167
Orchidaceae,Habenaria,Habenaria itatiayae,-41.509167,-12.514167
Orchidaceae,Habenaria,Habenaria pubidactyla,-41.509167,-12.514167
Orchidaceae,Habenaria,NA,-41.509167,-12.514167
Orchidaceae,Encyclia,Encyclia alboxanthina,-40.705556,-11.707778
Orchidaceae,Cleistes,Cleistes exilis,-41.845,-13.846944
Orchidaceae,Brassavola,Brassavola tuberculata,-36.407778,-8.410833
Orchidaceae,Epidendrum,Epidendrum secundum,-36.407778,-8.410833
Orchidaceae,Epistephium,Epistephium williamsii,-41.376389,-13.383056
Orchidaceae,Encyclia,Encyclia dichroma,-39.970833,-12.9725
Orchidaceae,Encyclia,Encyclia dichroma,-39.8525,-12.854722
Orchidaceae,Cleistes,Cleistes moritzii,-41.426944,-12.4225
Orchidaceae,Acianthera,Acianthera ochreata,-41.426944,-12.4225
Orchidaceae,Epidendrum,Epidendrum pseudodifforme,-41.5,-12.5
Orchidaceae,Bulbophyllum,NA,-40.345,-12.336389
Orchidaceae,NA,NA,-40.5375,-12.533889
Orchidaceae,Gomesa,Gomesa sincorana,-41.377778,-13.376667
Orchidaceae,Epidendrum,Epidendrum dendrobioides,-41.379444,-13.373333
Orchidaceae,Gomesa,Gomesa sincorana,-41.379444,-13.373333
Orchidaceae,Encyclia,Encyclia alboxanthina,-41.162778,-11.163056
Orchidaceae,Epistephium,Epistephium williamsii,-41.162778,-11.163056
Orchidaceae,Cyrtopodium,Cyrtopodium parviflorum,-41.888611,-13.896389
Orchidaceae,Octomeria,Octomeria alexandri,-41.75,-12.75
Orchidaceae,Encyclia,Encyclia alboxanthina,-40.383333,-12.383333
Orchidaceae,Encyclia,Encyclia alboxanthina,-40.484167,-12.493056
Orchidaceae,Habenaria,NA,-41.383333,-12.383333
Orchidaceae,Sarcoglottis,Sarcoglottis curvisepala,-41.383333,-12.383333
Orchidaceae,Acianthera,Acianthera ochreata,-40.67,-11.676111
Orchidaceae,Bulbophyllum,Bulbophyllum exaltatum,-40.67,-11.676111
Orchidaceae,Cyrtopodium,Cyrtopodium saintlegerianum,-40.616111,-11.609167
Orchidaceae,Epidendrum,Epidendrum warrasii,-40.999722,-11.991944
Orchidaceae,Epidendrum,Epidendrum secundum,-40.999722,-11.991944
Orchidaceae,Bulbophyllum,Bulbophyllum ipanemense,-41.55,-13.55
Orchidaceae,Bulbophyllum,Bulbophyllum involutum,-41.873333,-13.875833
Orchidaceae,Bulbophyllum,Bulbophyllum exaltatum,-41.413056,-13.411944
Orchidaceae,Bulbophyllum,Bulbophyllum exaltatum,-40.996667,-11.989444
Orchidaceae,Bulbophyllum,Bulbophyllum exaltatum,-41.995833,-12.994444
Orchidaceae,Bulbophyllum,Bulbophyllum exaltatum,-40.999722,-11.991944
Orchidaceae,Habenaria,Habenaria fluminensis,-41.377222,-13.377222
Orchidaceae,Cleistes,Cleistes exilis,-41.366667,-13.366667
Orchidaceae,Bulbophyllum,Bulbophyllum exaltatum,-41.413056,-13.411667
Orchidaceae,Habenaria,Habenaria itatiayae,-41.366667,-13.366667
Orchidaceae,Bulbophyllum,Bulbophyllum manarae,-40.996667,-11.989444
Orchidaceae,Habenaria,Habenaria fluminensis,-41.366667,-13.366667
Orchidaceae,Habenaria,Habenaria mystacina,-41.377222,-13.377222
Orchidaceae,Sobralia,Sobralia sessilis,-40.999722,-11.991944
Orchidaceae,Epidendrum,Epidendrum warrasii,-41.933333,-13.933333
Orchidaceae,Epidendrum,Epidendrum orchidiflorum,-41.574444,-12.574722
Orchidaceae,Brassavola,Brassavola tuberculata,-40.980556,-12.982222
Orchidaceae,Epidendrum,Epidendrum secundum,-40.480833,-12.479167
Orchidaceae,Campylocentrum,Campylocentrum robustum,-40.491111,-12.485
Orchidaceae,Psilochilus,Psilochilus modestus,-40.491111,-12.485
Orchidaceae,Sarcoglottis,Sarcoglottis curvisepala,-40.491111,-12.488056
Orchidaceae,Prescottia,Prescottia oligantha,-40.491111,-12.485
Orchidaceae,Galeandra,Galeandra beyrichii,-40.491111,-12.485
Orchidaceae,Eltroplectris,Eltroplectris triloba,-40.490556,-12.488611
Orchidaceae,Bulbophyllum,Bulbophyllum weddellii,-41.37,-13.371111
Orchidaceae,Bulbophyllum,Bulbophyllum involutum,-41.37,-13.371111
Orchidaceae,Bulbophyllum,Bulbophyllum exaltatum,-41.37,-13.371111
Orchidaceae,Habenaria,Habenaria fluminensis,-41.348056,-13.347222
Orchidaceae,Sacoila,Sacoila lanceolata,-41.376944,-13.366944
Orchidaceae,Habenaria,NA,-41.376944,-13.366944
Orchidaceae,Habenaria,Habenaria mystacina,-41.375278,-13.377222
Orchidaceae,Gomesa,Gomesa sincorana,-41.375278,-13.377222
Orchidaceae,Pleurothallis,NA,-41.896944,-13.888889
Orchidaceae,Prosthechea,Prosthechea moojenii,-41.318889,-12.3325
Orchidaceae,Cattleya,Cattleya elongata,-41.116667,-12.116667
Orchidaceae,Acianthera,Acianthera ochreata,-41,-11
Orchidaceae,Campylocentrum,Campylocentrum pernambucense,-40.183333,-13.183333
Orchidaceae,Epistephium,Epistephium williamsii,-41.116667,-11.116667
Orchidaceae,Acianthera,Acianthera ochreata,-40.318889,-12.3325
Orchidaceae,Encyclia,Encyclia dichroma,-40.478611,-12.47
Orchidaceae,Acianthera,Acianthera ochreata,-40.478611,-12.47
Orchidaceae,Bulbophyllum,Bulbophyllum plumosum,-40.997222,-11.989444
Orchidaceae,Bulbophyllum,Bulbophyllum exaltatum,-40.998611,-11.9925
Orchidaceae,Acianthera,Acianthera ochreata,-40.998611,-11.9925
Orchidaceae,Bulbophyllum,Bulbophyllum exaltatum,-41.15,-11.15
Orchidaceae,Acianthera,Acianthera ochreata,-41.206944,-11.208611
Orchidaceae,Epidendrum,Epidendrum orchidiflorum,-41.000833,-11.011389
Orchidaceae,Acianthera,Acianthera ochreata,-41.185833,-11.192778
Orchidaceae,Encyclia,Encyclia alboxanthina,-41.423056,-12.428333
Orchidaceae,Epistephium,Epistephium williamsii,-41.423056,-12.428333
Orchidaceae,Encyclia,Encyclia dichroma,-39.533333,-12.533333
Orchidaceae,Gomesa,Gomesa warmingii,-41.5,-12.5
Orchidaceae,Encyclia,Encyclia alboxanthina,-41.8,-13.8
Orchidaceae,Cattleya,Cattleya luetzelburgii,-41.8,-13.8
Orchidaceae,Bulbophyllum,Bulbophyllum manarae,-40.997222,-11.989444
Orchidaceae,Habenaria,NA,-39.0675,-11.078611
Orchidaceae,Habenaria,Habenaria petalodes,-39.0675,-11.078611
Orchidaceae,Gomesa,Gomesa barbata,-39.0675,-11.078611
Orchidaceae,Cyrtopodium,Cyrtopodium saintlegerianum,-40.123611,-10.121944
Orchidaceae,Habenaria,NA,-41.314722,-12.3025
Orchidaceae,Epidendrum,Epidendrum secundum,-41.85,-13.85
Orchidaceae,Bulbophyllum,Bulbophyllum exaltatum,-41.027222,-11.017778
Orchidaceae,Gomesa,Gomesa barbata,-41.027222,-11.017778
Orchidaceae,Acianthera,Acianthera ochreata,-41.027222,-11.017778
Orchidaceae,Anathallis,Anathallis microphyta,-41.027222,-11.017778
Orchidaceae,Acianthera,NA,-41.366667,-13.366667
Orchidaceae,Cattleya,Cattleya pfisteri,-41.481389,-12.469444
Orchidaceae,Bulbophyllum,Bulbophyllum micropetaliforme,-41.481389,-12.469444
Orchidaceae,Epidendrum,Epidendrum orchidiflorum,-39.7,-12.7
Orchidaceae,Vanilla,Vanilla palmarum,-40.991111,-11.983889
Orchidaceae,Encyclia,Encyclia patens,-41.508056,-12.5025
Orchidaceae,Epidendrum,Epidendrum secundum,-41.481111,-12.469444
Orchidaceae,Gomesa,Gomesa sincorana,-41.481111,-12.469444
Orchidaceae,Cattleya,Cattleya sincorana,-41.481111,-12.469444
Orchidaceae,Polystachya,Polystachya foliosa,-42.133333,-12.133333
Orchidaceae,Polystachya,Polystachya foliosa,-41.3,-13.3
Orchidaceae,Bulbophyllum,Bulbophyllum exaltatum,-41.150556,-11.161111
Orchidaceae,Encyclia,Encyclia dichroma,-39.466667,-12.466667
Orchidaceae,Habenaria,Habenaria repens,-39.633333,-12.633333
Orchidaceae,Cyrtopodium,Cyrtopodium flavum,-39.466667,-12.466667
Orchidaceae,Aspidogyne,Aspidogyne foliosa,-39.533333,-12.533333
Orchidaceae,Encyclia,Encyclia alboxanthina,-41.2,-11.2
Orchidaceae,Epidendrum,Epidendrum warrasii,-41,-11
Orchidaceae,Bulbophyllum,Bulbophyllum exaltatum,-41,-11
Orchidaceae,Cyrtopodium,Cyrtopodium flavum,-41,-11
Orchidaceae,Bifrenaria,Bifrenaria tyrianthina,-41.2,-11.2
Orchidaceae,Cleistes,Cleistes moritzii,-41.867778,-13.870556
Orchidaceae,Epistephium,Epistephium williamsii,-42.4,-13.4
Orchidaceae,Zygostates,Zygostates aderaldoana,-35.683333,-6.683333
Orchidaceae,Sarcoglottis,Sarcoglottis riocontensis,-41.816667,-13.816667
Orchidaceae,Bulbophyllum,Bulbophyllum exaltatum,-41.766667,-13.766667
Orchidaceae,Epidendrum,Epidendrum dendrobioides,-41.766667,-13.766667
Orchidaceae,Cleistes,Cleistes exilis,-41.766667,-13.766667
Orchidaceae,Cleistes,Cleistes paranaensis,-41.766667,-13.766667
Orchidaceae,Epistephium,Epistephium williamsii,-41.233333,-13.233333
Orchidaceae,Cyrtopodium,Cyrtopodium blanchetii,-41.433333,-12.433333
Orchidaceae,Bifrenaria,Bifrenaria tyrianthina,-41.5,-12.5
Orchidaceae,Cattleya,Cattleya sincorana,-41.5,-12.5
Orchidaceae,Cattleya,Cattleya pfisteri,-41.5,-12.5
Orchidaceae,Epidendrum,Epidendrum saxatile,-41.5,-12.5
Orchidaceae,Maxillaria,NA,-41.5,-12.5
Orchidaceae,Epistephium,Epistephium williamsii,-41.5,-12.5
Orchidaceae,Zygopetalum,Zygopetalum sellowii,-41.383333,-12.383333
Orchidaceae,Epistephium,Epistephium williamsii,-41.383333,-12.383333
Orchidaceae,Maxillaria,Maxillaria notylioglossa,-41.383333,-12.383333
Orchidaceae,Cleistes,Cleistes exilis,-41.454167,-12.450278
Orchidaceae,Trichocentrum,Trichocentrum cebolleta,-41.383333,-12.383333
Orchidaceae,Skeptrostachys,Skeptrostachys congestiflora,-41.95,-13.95
Orchidaceae,Epistephium,Epistephium williamsii,-41.203056,-13.205278
Orchidaceae,Acianthera,Acianthera ochreata,-40.494444,-11.489167
Orchidaceae,Epidendrum,Epidendrum secundum,-41.335,-12.336667
Orchidaceae,Epidendrum,Epidendrum secundum,-41.760833,-13.750278
Orchidaceae,Habenaria,Habenaria repens,-41.016389,-11.015
Orchidaceae,Epidendrum,Epidendrum warrasii,-41.886389,-13.894167
Orchidaceae,Epistephium,Epistephium williamsii,-41.819722,-13.828889
Orchidaceae,Sobralia,Sobralia liliastrum,-39.475833,-12.470278
Orchidaceae,Epidendrum,Epidendrum secundum,-39.475833,-12.470278
Orchidaceae,Acianthera,Acianthera ochreata,-41.001111,-11.011389
Orchidaceae,Epidendrum,Epidendrum warrasii,-41.828056,-13.831111
Orchidaceae,Sobralia,Sobralia sessilis,-41.001111,-11.011389
Orchidaceae,Acianthera,Acianthera prolifera,-41.383333,-12.383333
Orchidaceae,Epidendrum,Epidendrum carpophorum,-41.383333,-12.383333
Orchidaceae,Habenaria,Habenaria itatiayae,-41.716667,-12.716667
Orchidaceae,Gomesa,Gomesa ramosa,-41.383333,-12.383333
Orchidaceae,Encyclia,Encyclia dichroma,-39.616667,-12.616667
Orchidaceae,Habenaria,Habenaria fluminensis,-41.383333,-12.383333
Orchidaceae,Catasetum,Catasetum luridum,-39.616667,-12.616667
Orchidaceae,Catasetum,Catasetum luridum,-40.114444,-13.110278
Orchidaceae,Epidendrum,Epidendrum secundum,-41.326944,-10.318611
Orchidaceae,Acianthera,Acianthera ochreata,-41.280278,-10.274444
Orchidaceae,Habenaria,Habenaria pratensis,-41.396111,-10.388611
Orchidaceae,Cyrtopodium,Cyrtopodium parviflorum,-42.098333,-13.087778
Orchidaceae,Encyclia,Encyclia alboxanthina,-40.407778,-10.41
Orchidaceae,Sobralia,Sobralia liliastrum,-40.407778,-10.41
Orchidaceae,Habenaria,Habenaria meeana,-41.95,-13.954167
Orchidaceae,Habenaria,Habenaria repens,-41.942222,-13.935
Orchidaceae,Scaphyglottis,NA,-41.349444,-12.349722
Orchidaceae,Eltroplectris,Eltroplectris calcarata,-41.349444,-12.349722
Orchidaceae,Habenaria,Habenaria josephensis,-41.191944,-11.184167
Orchidaceae,Catasetum,Catasetum hookeri,-41.085833,-11.095
Orchidaceae,Eulophia,Eulophia maculata,-40.509167,-11.507222
Orchidaceae,Acianthera,Acianthera ochreata,-40.513889,-11.509722
Orchidaceae,Eulophia,Eulophia maculata,-40.506389,-11.516389
Orchidaceae,Acianthera,Acianthera ochreata,-41.433333,-12.433333
Orchidaceae,Bulbophyllum,Bulbophyllum exaltatum,-40.655278,-11.655278
Orchidaceae,Acianthera,Acianthera ochreata,-40.655278,-11.655278
Orchidaceae,Epidendrum,Epidendrum orchidiflorum,-41.165,-11.158889
Orchidaceae,Bulbophyllum,Bulbophyllum exaltatum,-41.165,-11.158889
Orchidaceae,Trichocentrum,Trichocentrum cebolleta,-43.223333,-9.227778
Orchidaceae,Rodriguezia,Rodriguezia bracteata,-39.475556,-12.469444
Orchidaceae,Encyclia,Encyclia alboxanthina,-41.316667,-12.316667
Orchidaceae,Bifrenaria,Bifrenaria tyrianthina,-41.95,-13.95
Orchidaceae,Encyclia,Encyclia oncidioides,-41.319167,-12.323333
Orchidaceae,Encyclia,Encyclia oncidioides,-41.341667,-12.341667
Orchidaceae,Epidendrum,Epidendrum dendrobioides,-41.871389,-13.877222
Orchidaceae,Sobralia,Sobralia liliastrum,-41.416944,-12.423889
Orchidaceae,Habenaria,Habenaria josephensis,-41.185556,-11.193889
Orchidaceae,Acianthera,Acianthera ochreata,-41.207222,-11.207778
Orchidaceae,Habenaria,Habenaria petalodes,-39.475278,-12.469722
Orchidaceae,NA,NA,-39.85,-12.85
Orchidaceae,Cattleya,Cattleya elongata,-41.341667,-12.341667
Orchidaceae,Acianthera,Acianthera ochreata,-41.341667,-12.341667
Orchidaceae,Encyclia,Encyclia alboxanthina,-41.341389,-12.341667
Orchidaceae,Bulbophyllum,Bulbophyllum exaltatum,-41.164722,-11.153333
Orchidaceae,Prosthechea,Prosthechea moojenii,-41.164722,-11.153333
Orchidaceae,Acianthera,Acianthera ochreata,-40.506111,-11.511667
Orchidaceae,Cyrtopodium,Cyrtopodium parviflorum,-40.506111,-11.511667
Orchidaceae,Bulbophyllum,Bulbophyllum exaltatum,-41.316667,-10.316667
Orchidaceae,Acianthera,Acianthera ochreata,-41.316667,-10.316667
Orchidaceae,Encyclia,Encyclia alboxanthina,-41.85,-13.85
Orchidaceae,Stelis,Stelis aprica,-41.916667,-13.916667
Orchidaceae,Malaxis,Malaxis excavata,-41.9,-13.9
Orchidaceae,Acianthera,Acianthera prolifera,-41.883333,-13.883333
Orchidaceae,Epidendrum,Epidendrum proligerum,-41.9,-13.9
Orchidaceae,NA,NA,-41.916667,-13.916667
Orchidaceae,Campylocentrum,Campylocentrum sellowii,-41.8,-13.8
Orchidaceae,Notylia,NA,-41.916667,-13.916667
Orchidaceae,Gomesa,Gomesa gomezoides,-41.916667,-13.916667
Orchidaceae,Epidendrum,Epidendrum secundum,-41.9,-13.9
Orchidaceae,Acianthera,Acianthera ochreata,-41.9,-13.9
Orchidaceae,Gomesa,Gomesa warmingii,-41.916667,-13.916667
Orchidaceae,Stelis,Stelis aprica,-41.9,-14.9
Orchidaceae,Epidendrum,Epidendrum epidendroides,-41.833333,-13.833333
Orchidaceae,Dichaea,Dichaea cogniauxiana,-41.9,-13.9
Orchidaceae,Stelis,Stelis montserratii,-41.883333,-13.883333
Orchidaceae,Encyclia,Encyclia alboxanthina,-41.833333,-13.833333
Orchidaceae,Bifrenaria,Bifrenaria aureofulva,-41.9,-13.9
Orchidaceae,Pleurothallis,NA,-41.9,-13.9
Orchidaceae,Habenaria,Habenaria caldensis,-41.9,-13.9
Orchidaceae,Acianthera,Acianthera ochreata,-41.766667,-13.766667
Orchidaceae,Thelyschista,Thelyschista ghillanyi,-41.783333,-13.783333
Orchidaceae,Encyclia,Encyclia alboxanthina,-40.508056,-11.506111
Orchidaceae,Cyrtopodium,Cyrtopodium saintlegerianum,-40.605278,-11.603611
Orchidaceae,Jacquiniella,Jacquiniella globosa,-39.476111,-12.469167
Orchidaceae,Cattleya,Cattleya luetzelburgii,-41.773889,-13.771389
Orchidaceae,Aspidogyne,Aspidogyne foliosa,-39.475556,-12.468333
Orchidaceae,Microchilus,Microchilus lamprophyllus,-39.475556,-12.468333
Orchidaceae,Acianthera,Acianthera ochreata,-41.206667,-11.2075
Orchidaceae,Cyrtopodium,Cyrtopodium holstii,-39.783333,-12.783333
Orchidaceae,Encyclia,Encyclia jenischiana,-40.416667,-12.416667
Orchidaceae,Epidendrum,Epidendrum orchidiflorum,-41.683333,-12.683333
