scientificName,family,genus,species,NM_MUN,SIGLA_UF,Latitude,Longitude
Acianthera ochreata (Lindl.) Pridgeon & M.W.Chase,Orchidaceae,Acianthera,Acianthera ochreata,Lençois,BA,-12.45,-41.45
Cleistes exilis Hoehne,Orchidaceae,Cleistes,Cleistes exilis,Lençois,BA,-12.45,-41.45
Epidendrum orchidiflorum Salzm. ex Lindl.,Orchidaceae,Epidendrum,Epidendrum orchidiflorum,Lençois,BA,-12.382778,-41.376111
Encyclia alboxanthina Fowlie,Orchidaceae,Encyclia,Encyclia alboxanthina,Lençois,BA,-12.3,-41.3
Cleistes exilis Hoehne,Orchidaceae,Cleistes,Cleistes exilis,Lençois,BA,-12.466667,-41.433333
Cleistes rosea Lindl.,Orchidaceae,Cleistes,Cleistes rosea,Lençois,BA,-12.466667,-41.433333
Cattleya elongata Barb.Rodr.,Orchidaceae,Cattleya,Cattleya elongata,Lençois,BA,-12.45,-41.433333
Acianthera ochreata (Lindl.) Pridgeon & M.W.Chase,Orchidaceae,Acianthera,Acianthera ochreata,Lençois,BA,-12.465,-41.421389
Encyclia alboxanthina Fowlie,Orchidaceae,Encyclia,Encyclia alboxanthina,Lençois,BA,-12.459722,-41.440278
Epidendrum orchidiflorum Salzm. ex Lindl.,Orchidaceae,Epidendrum,Epidendrum orchidiflorum,Lençois,BA,-12.459722,-41.440278
Bulbophyllum exaltatum Lindl.,Orchidaceae,Bulbophyllum,Bulbophyllum exaltatum,Lençois,BA,-12.450833,-41.418611
Epidendrum secundum Jacq.,Orchidaceae,Epidendrum,Epidendrum secundum,Lençois,BA,-12.464444,-41.441389
Cattleya pfisteri (Pabst & Senghas) Van den Berg,Orchidaceae,Cattleya,Cattleya pfisteri,Lençois,BA,-12.600278,-41.454722
Acianthera ochreata (Lindl.) Pridgeon & M.W.Chase,Orchidaceae,Acianthera,Acianthera ochreata,Lençois,BA,-12.566667,-41.383333
Cleistes moritzii (Rchb.f.) Garay & Dunst.,Orchidaceae,Cleistes,Cleistes moritzii,Lençois,BA,-12.466667,-41.433333
Bulbophyllum exaltatum Lindl.,Orchidaceae,Bulbophyllum,Bulbophyllum exaltatum,Lençois,BA,-12.466667,-41.433333
Pelexia viridis (Cogn.) Schltr.,Orchidaceae,Pelexia,Pelexia viridis,Lençois,BA,-12.5,-41.45
Cattleya luetzelburgii Van den Berg,Orchidaceae,Cattleya,Cattleya luetzelburgii,Lençois,BA,-12.533333,-41.333333
Cattleya elongata Barb.Rodr.,Orchidaceae,Cattleya,Cattleya elongata,Lençois,BA,-12.533333,-41.333333
Sobralia liliastrum Lindl.,Orchidaceae,Sobralia,Sobralia liliastrum,Lençois,BA,-12.457222,-41.416944
Cyrtopodium aliciae L.Linden & Rolfe,Orchidaceae,Cyrtopodium,Cyrtopodium aliciae,Lençois,BA,-12.3524,-41.2333
Hapalorchis lineata (Lindl.) Schltr.,Orchidaceae,Hapalorchis,Hapalorchis lineata,Lençois,BA,-12.45,-41.416667
Sobralia cardosoi Campacci & J.B.F.Silva,Orchidaceae,Sobralia,Sobralia cardosoi,Lençois,BA,-12.45,-41.416667
Sacoila lanceolata (Aubl.) Garay,Orchidaceae,Sacoila,Sacoila lanceolata,Lençois,BA,-12.459722,-41.445278
Campylocentrum linearifolium Schltr. ex Mansf.,Orchidaceae,Campylocentrum,Campylocentrum pauloense,Lençois,BA,-12.45,-41.416667
Cyrtopodium edmundoi Pabst,Orchidaceae,Cyrtopodium,Cyrtopodium aliciae,Lençois,BA,-12.45,-41.416667
Cleistes moritzii (Rchb.f.) Garay & Dunst.,Orchidaceae,Cleistes,Cleistes moritzii,Lençois,BA,-12.566667,-41.383333
Habenaria ciliatisepala J.A.N.Bat. & Bianch.,Orchidaceae,Habenaria,Habenaria ciliatisepala,Lençois,BA,-12.566667,-41.383333
Habenaria hamata Barb.Rodr.,Orchidaceae,Habenaria,Habenaria hamata,Lençois,BA,-12.566667,-41.383333
Sobralia sessilis Lindl.,Orchidaceae,Sobralia,Sobralia sessilis,Morro do Chapeu,BA,-11.628055,-41.001111
Cattleya elongata Barb.Rodr.,Orchidaceae,Cattleya,Cattleya elongata,Morro do Chapeu,BA,-11.633333,-41.033333
Octomeria pinicola Barb.Rodr.,Orchidaceae,Octomeria,Octomeria pinicola,Morro do Chapeu,BA,-11.583333,-41.2
Epidendrum secundum Jacq.,Orchidaceae,Epidendrum,Epidendrum secundum,Morro do Chapeu,BA,-11.633333,-41.033333
Acianthera ochreata (Lindl.) Pridgeon & M.W.Chase,Orchidaceae,Acianthera,Acianthera ochreata,Morro do Chapeu,BA,-11.583333,-41.2
Sobralia sessilis Lindl.,Orchidaceae,Sobralia,Sobralia sessilis,Morro do Chapeu,BA,-11.633333,-41.033333
Habenaria parviflora Lindl.,Orchidaceae,Habenaria,Habenaria parviflora,Morro do Chapeu,BA,-11.583333,-41.2
Habenaria repens Nutt.,Orchidaceae,Habenaria,Habenaria repens,Morro do Chapeu,BA,-11.633333,-41.033333
Habenaria fluminensis Hoehne,Orchidaceae,Habenaria,Habenaria fluminensis,Morro do Chapeu,BA,-11.633333,-41.033333
Habenaria quadrata Lindl.,Orchidaceae,Habenaria,Habenaria quadrata,Morro do Chapeu,BA,-11.583333,-41.2
Habenaria graciliscapa Barb.Rodr.,Orchidaceae,Habenaria,Habenaria imbricata,Morro do Chapeu,BA,-11.633333,-41.033333
Epidendrum secundum Jacq.,Orchidaceae,Epidendrum,Epidendrum secundum,Morro do Chapeu,BA,-11.605833,-41.017222
Prosthechea moojenii (Pabst) W.E.Higgins,Orchidaceae,Prosthechea,Prosthechea moojenii,Morro do Chapeu,BA,-11.2,-41.2
Cattleya elongata Barb.Rodr.,Orchidaceae,Cattleya,Cattleya elongata,Morro do Chapeu,BA,-11.2,-41.200833
Epidendrum secundum Jacq.,Orchidaceae,Epidendrum,Epidendrum secundum,Morro do Chapeu,BA,-11.184167,-41.191944
Notylia lyrata S.Moore,Orchidaceae,Notylia,Notylia lyrata,Morro do Chapeu,BA,-11.998056,-40.991389
Bulbophyllum plumosum (Barb.Rodr.) Cogn.,Orchidaceae,Bulbophyllum,Bulbophyllum plumosum,Morro do Chapeu,BA,-11.161111,-41.150556
Gomesa ranifera (Lindl.) M.W.Chase & N.H.Williams,Orchidaceae,Gomesa,Gomesa ranifera,Morro do Chapeu,BA,-11.2,-41.2
Gomesa ramosa (Lindl.) M.W.Chase & N.H.Williams,Orchidaceae,Gomesa,Gomesa ramosa,Morro do Chapeu,BA,-11.2,-41.2
Epidendrum orchidiflorum Salzm. ex Lindl.,Orchidaceae,Epidendrum,Epidendrum orchidiflorum,Morro do Chapeu,BA,-11.207778,-41.207222
Rodriguezia obtusifolia (Lindl.) Rchb.f.,Orchidaceae,Rodriguezia,Rodriguezia obtusifolia,Morro do Chapeu,BA,-11.184167,-41.191944
Epidendrum secundum Jacq.,Orchidaceae,Epidendrum,Epidendrum secundum,Morro do Chapeu,BA,-11.185278,-41.193056
Prescottia montana Barb.Rodr.,Orchidaceae,Prescottia,Prescottia montana,Morro do Chapeu,BA,-11.2,-41.2
Prescottia leptostachya Lindl.,Orchidaceae,Prescottia,Prescottia leptostachya,Morro do Chapeu,BA,-11.985833,-40.991111
Epidendrum orchidiflorum Salzm. ex Lindl.,Orchidaceae,Epidendrum,Epidendrum orchidiflorum,Morro do Chapeu,BA,-11.2,-41.2
Epidendrum secundum Jacq.,Orchidaceae,Epidendrum,Epidendrum secundum,Morro do Chapeu,BA,-11.2,-41.2
Epidendrum secundum Jacq.,Orchidaceae,Epidendrum,Epidendrum secundum,Morro do Chapeu,BA,-11.542222,-41.207222
Acianthera ochreata subsp. ochreata,Orchidaceae,Acianthera,Acianthera ochreata,Morro do Chapeu,BA,-11.354722,-41.357222
Bulbophyllum exaltatum Lindl.,Orchidaceae,Bulbophyllum,Bulbophyllum exaltatum,Morro do Chapeu,BA,-11.59225,-41.208111
Encyclia alboxanthina Fowlie,Orchidaceae,Encyclia,Encyclia alboxanthina,Morro do Chapeu,BA,-11.571083,-41.227822
Encyclia alboxanthina Fowlie,Orchidaceae,Encyclia,Encyclia alboxanthina,Morro do Chapeu,BA,-11.59215,-41.207686
Gomesa blanchetii (Rchb.f.) M.W.Chase & N.H.Williams,Orchidaceae,Gomesa,Gomesa blanchetii,Morro do Chapeu,BA,-11.539475,-41.302647
Acianthera ochreata (Lindl.) Pridgeon & M.W.Chase,Orchidaceae,Acianthera,Acianthera ochreata,Morro do Chapeu,BA,-11.565769,-41.179518
Cattleya elongata Barb.Rodr.,Orchidaceae,Cattleya,Cattleya elongata,Morro do Chapeu,BA,-11.496111,-41.273056
Brassavola tuberculata Hook.,Orchidaceae,Brassavola,Brassavola tuberculata,Morro do Chapeu,BA,-11.553815,-41.033275
Epidendrum orchidiflorum Salzm. ex Lindl.,Orchidaceae,Epidendrum,Epidendrum orchidiflorum,Morro do Chapeu,BA,-11.536667,-41.159167
Epidendrum secundum Jacq.,Orchidaceae,Epidendrum,Epidendrum secundum,Morro do Chapeu,BA,-11.591389,-41.2075
Epidendrum secundum Jacq.,Orchidaceae,Epidendrum,Epidendrum secundum,Morro do Chapeu,BA,-11.628333,-41.003056
Sobralia sessilis Lindl.,Orchidaceae,Sobralia,Sobralia sessilis,Morro do Chapeu,BA,-11.502222,-41.009444
Eltroplectris triloba (Lindl.) Pabst,Orchidaceae,Eltroplectris,Eltroplectris triloba,Morro do Chapeu,BA,-11.621667,-40.9975
Gomesa barbata (Lindl.) M.W.Chase & N.H.Williams,Orchidaceae,Gomesa,Gomesa barbata,Morro do Chapeu,BA,-11.683889,-41.020556
"Brasiliorchis picta (Hook.) R.B.Singer, S.Koehler & Carnevali",Orchidaceae,Maxillaria,Maxillaria picta,Morro do Chapeu,BA,-11.683889,-41.020556
Gomesa varicosa (Lindl.) M.W.Chase & N.H.Williams,Orchidaceae,Gomesa,Gomesa varicosa,Morro do Chapeu,BA,-11.592222,-41.208056
Bulbophyllum exaltatum Lindl.,Orchidaceae,Bulbophyllum,Bulbophyllum exaltatum,Morro do Chapeu,BA,-11.623333,-40.9975
Encyclia alboxanthina Fowlie,Orchidaceae,Encyclia,Encyclia alboxanthina,Morro do Chapeu,BA,-11.496111,-41.273056
Epidendrum secundum Jacq.,Orchidaceae,Epidendrum,Epidendrum secundum,Morro do Chapeu,BA,-11.635833,-41.001389
Epidendrum secundum Jacq.,Orchidaceae,Epidendrum,Epidendrum secundum,Morro do Chapeu,BA,-11.55,-41.15
Epidendrum secundum Jacq.,Orchidaceae,Epidendrum,Epidendrum secundum,Morro do Chapeu,BA,-11.584167,-41.191944
Acianthera ochreata (Lindl.) Pridgeon & M.W.Chase,Orchidaceae,Acianthera,Acianthera ochreata,Morro do Chapeu,BA,-11.55,-41.15
Epidendrum secundum Jacq.,Orchidaceae,Epidendrum,Epidendrum secundum,Morro do Chapeu,BA,-11.628056,-41.000833
Epidendrum secundum Jacq.,Orchidaceae,Epidendrum,Epidendrum secundum,Morro do Chapeu,BA,-11.583333,-41.2
Habenaria josephensis Barb.Rodr.,Orchidaceae,Habenaria,Habenaria josephensis,Morro do Chapeu,BA,-11.583333,-41.191667
Habenaria repens Nutt.,Orchidaceae,Habenaria,Habenaria repens,Morro do Chapeu,BA,-11.666667,-41
Acianthera ochreata (Lindl.) Pridgeon & M.W.Chase,Orchidaceae,Acianthera,Acianthera ochreata,Morro do Chapeu,BA,-11.625278,-40.999444
Polystachya concreta (Jacq.) Garay & H.R.Sweet,Orchidaceae,Polystachya,Polystachya concreta,Morro do Chapeu,BA,-11.5975,-41.211667
Cyrtopodium eugenii Rchb.f. & Warm.,Orchidaceae,Cyrtopodium,Cyrtopodium eugenii,Morro do Chapeu,BA,-11.55,-41.15
Sobralia sessilis Lindl.,Orchidaceae,Sobralia,Sobralia sessilis,Morro do Chapeu,BA,-11.635833,-41.001389
Trichocentrum cepula (Hoffmanns.) J.M.H.Shaw,Orchidaceae,Trichocentrum,Trichocentrum cepula,Morro do Chapeu,BA,-11.6775,-41.013889
Stelis neorubens Chiron,Orchidaceae,Stelis,Stelis montserratii,Morro do Chapeu,BA,-11.5975,-41.211667
Cattleya elongata Barb.Rodr.,Orchidaceae,Cattleya,Cattleya elongata,Morro do Chapeu,BA,-11.55,-41.15
Cyrtopodium flavum (Nees) Link & Otto ex Rchb.,Orchidaceae,Cyrtopodium,Cyrtopodium flavum,Morro do Chapeu,BA,-11.635833,-41.001389
Encyclia alboxanthina Fowlie,Orchidaceae,Encyclia,Encyclia alboxanthina,Morro do Chapeu,BA,-11.55,-41.15
Cattleya elongata Barb.Rodr.,Orchidaceae,Cattleya,Cattleya elongata,Morro do Chapeu,BA,-11.628056,-41.001111
Cattleya elongata Barb.Rodr.,Orchidaceae,Cattleya,Cattleya elongata,Morro do Chapeu,BA,-11.625833,-40.999722
Epidendrum orchidiflorum Salzm. ex Lindl.,Orchidaceae,Epidendrum,Epidendrum orchidiflorum,Morro do Chapeu,BA,-11.551111,-41.15
Epidendrum orchidiflorum Salzm. ex Lindl.,Orchidaceae,Epidendrum,Epidendrum orchidiflorum,Morro do Chapeu,BA,-11.55,-41.15
Epidendrum orchidiflorum Salzm. ex Lindl.,Orchidaceae,Epidendrum,Epidendrum orchidiflorum,Morro do Chapeu,BA,-11.681667,-41.016389
Acianthera ochreata (Lindl.) Pridgeon & M.W.Chase,Orchidaceae,Acianthera,Acianthera ochreata,Morro do Chapeu,BA,-11.638611,-41.002222
Acianthera ochreata (Lindl.) Pridgeon & M.W.Chase,Orchidaceae,Acianthera,Acianthera ochreata,Morro do Chapeu,BA,-11.591111,-41.2075
Acianthera ochreata (Lindl.) Pridgeon & M.W.Chase,Orchidaceae,Acianthera,Acianthera ochreata,Morro do Chapeu,BA,-11.590556,-41.206944
Acianthera ochreata (Lindl.) Pridgeon & M.W.Chase,Orchidaceae,Acianthera,Acianthera ochreata,Morro do Chapeu,BA,-11.591667,-41.2075
Acianthera ochreata (Lindl.) Pridgeon & M.W.Chase,Orchidaceae,Acianthera,Acianthera ochreata,Morro do Chapeu,BA,-11.591868,-41.208177
Acianthera teres (Lindl.) Borba,Orchidaceae,Acianthera,Acianthera teres,Morro do Chapeu,BA,-11.496111,-41.273056
Epidendrum crassifolium Lindl.,Orchidaceae,Epidendrum,Epidendrum ellipticum,Morro do Chapeu,BA,-11.65,-40.88
Bulbophyllum weddellii (Lindl.) Rchb.f.,Orchidaceae,Bulbophyllum,Bulbophyllum weddellii,Morro do Chapeu,BA,-11.566921,-41.188781
Epidendrum cristatum Ruiz & Pav.,Orchidaceae,Epidendrum,Epidendrum cristatum,Morro do Chapeu,BA,-11.47727,-41.151809
Campylocentrum micranthum (Lindl.) Rolfe,Orchidaceae,Campylocentrum,Campylocentrum micranthum,Morro do Chapeu,BA,-11.438865,-41.084079
Prosthechea moojenii (Pabst) W.E.Higgins,Orchidaceae,Prosthechea,Prosthechea moojenii,Morro do Chapeu,BA,-11.417378,-41.194423
Acianthera ochreata (Lindl.) Pridgeon & M.W.Chase,Orchidaceae,Acianthera,Acianthera ochreata,Morro do Chapeu,BA,-11.56152,-41.01215
Cattleya elongata Barb.Rodr.,Orchidaceae,Cattleya,Cattleya elongata,Morro do Chapeu,BA,-11.40536,-41.137066
Prescottia plantaginifolia Lindl. ex Hook.,Orchidaceae,Prescottia,Prescottia plantaginifolia,Morro do Chapeu,BA,-11.411389,-41.23
Bulbophyllum exaltatum Lindl.,Orchidaceae,Bulbophyllum,Bulbophyllum exaltatum,Morro do Chapeu,BA,-11.411389,-41.23
Encyclia osmantha (Barb.Rodr.) Schltr.,Orchidaceae,Encyclia,Encyclia osmantha,Morro do Chapeu,BA,-11.521944,-41.2815
Prosthechea faresiana (Bicalho) W.E.Higgins,Orchidaceae,Prosthechea,Prosthechea faresiana,Morro do Chapeu,BA,-11.521944,-41.2815
Epidendrum cinnabarinum Salzm. ex Lindl.,Orchidaceae,Epidendrum,Epidendrum cinnabarinum,Morro do Chapeu,BA,-11.521944,-41.2815
Epidendrum cinnabarinum Salzm. ex Lindl.,Orchidaceae,Epidendrum,Epidendrum cinnabarinum,Morro do Chapeu,BA,-11.496944,-41.168889
Campylocentrum aciculatum (Rchb.f. & Warm.) Cogn.,Orchidaceae,Campylocentrum,Campylocentrum sellowii,Morro do Chapeu,BA,-11.496944,-41.168889
Gomesa barbata (Lindl.) M.W.Chase & N.H.Williams,Orchidaceae,Gomesa,Gomesa barbata,Morro do Chapeu,BA,-11.496944,-41.168889
Bulbophyllum exaltatum Lindl.,Orchidaceae,Bulbophyllum,Bulbophyllum exaltatum,Morro do Chapeu,BA,-11.625833,-40.999167
Acianthera ochreata (Lindl.) Pridgeon & M.W.Chase,Orchidaceae,Acianthera,Acianthera ochreata,Morro do Chapeu,BA,-11.5925,-41.208056
Acianthera ochreata (Lindl.) Pridgeon & M.W.Chase,Orchidaceae,Acianthera,Acianthera ochreata,Morro do Chapeu,BA,-11.576111,-41.185833
Habenaria quadrata Lindl.,Orchidaceae,Habenaria,Habenaria quadrata,Morro do Chapeu,BA,-11.58,-41.2
Habenaria graciliscapa Barb.Rodr.,Orchidaceae,Habenaria,Habenaria imbricata,Morro do Chapeu,BA,-11.63,-41.03
Habenaria repens Nutt.,Orchidaceae,Habenaria,Habenaria repens,Morro do Chapeu,BA,-11.63,-41.03
Sobralia sessilis Lindl.,Orchidaceae,Sobralia,Sobralia sessilis,Morro do Chapeu,BA,-11.628056,-41.001111
Gomesa ramosa (Lindl.) M.W.Chase & N.H.Williams,Orchidaceae,Gomesa,Gomesa ramosa,Morro do Chapeu,BA,-11.6,-41.2
Epidendrum secundum Jacq.,Orchidaceae,Epidendrum,Epidendrum secundum,Morro do Chapeu,BA,-11.183333,-41.186389
Polystachya concreta (Jacq.) Garay & H.R.Sweet,Orchidaceae,Polystachya,Polystachya concreta,Morro do Chapeu,BA,-11.187222,-41.193889
Prosthechea moojenii (Pabst) W.E.Higgins,Orchidaceae,Prosthechea,Prosthechea moojenii,Morro do Chapeu,BA,-11.6,-41.2
Cyrtopodium flavum (Nees) Link & Otto ex Rchb.,Orchidaceae,Cyrtopodium,Cyrtopodium flavum,Morro do Chapeu,BA,-11.55,-41.15
Galeandra beyrichii Rchb.f.,Orchidaceae,Galeandra,Galeandra beyrichii,Morro do Chapeu,BA,-11.189444,-41.193333
Epidendrum secundum Jacq.,Orchidaceae,Epidendrum,Epidendrum secundum,Morro do Chapeu,BA,-11.6,-41.2
Epidendrum secundum Jacq.,Orchidaceae,Epidendrum,Epidendrum secundum,Morro do Chapeu,BA,-11.992222,-40.998056
Epidendrum orchidiflorum Salzm. ex Lindl.,Orchidaceae,Epidendrum,Epidendrum orchidiflorum,Morro do Chapeu,BA,-11.266389,-41.253056
Cattleya elongata Barb.Rodr.,Orchidaceae,Cattleya,Cattleya elongata,Morro do Chapeu,BA,-11.63,-41.03
Sobralia sessilis Lindl.,Orchidaceae,Sobralia,Sobralia sessilis,Morro do Chapeu,BA,-11.63,-41.03
Habenaria parviflora Lindl.,Orchidaceae,Habenaria,Habenaria parviflora,Morro do Chapeu,BA,-11.58,-41.2
Habenaria fluminensis Hoehne,Orchidaceae,Habenaria,Habenaria fluminensis,Morro do Chapeu,BA,-11.63,-41.03
Octomeria pinicola Barb.Rodr.,Orchidaceae,Octomeria,Octomeria pinicola,Morro do Chapeu,BA,-11.58,-41.2
Epidendrum secundum Jacq.,Orchidaceae,Epidendrum,Epidendrum secundum,Morro do Chapeu,BA,-11.185833,-41.191389
Acianthera ochreata (Lindl.) Pridgeon & M.W.Chase,Orchidaceae,Acianthera,Acianthera ochreata,Morro do Chapeu,BA,-11.58,-41.2
Epistephium lucidum Cogn.,Orchidaceae,Epistephium,Epistephium williamsii,Morro do Chapeu,BA,-11.19,-41.194167
Epidendrum secundum Jacq.,Orchidaceae,Epidendrum,Epidendrum secundum,Morro do Chapeu,BA,-11.192778,-41.185833
Notylia lyrata S.Moore,Orchidaceae,Notylia,Notylia lyrata,Morro do Chapeu,BA,-11.231667,-41.218056
Epidendrum cinnabarinum Salzm.,Orchidaceae,Epidendrum,Epidendrum cinnabarinum,Morro do Chapeu,BA,-11.5,-41.1
Epidendrum secundum Jacq.,Orchidaceae,Epidendrum,Epidendrum secundum,Morro do Chapeu,BA,-11.215278,-41.213333
Cattleya elongata Barb.Rodr.,Orchidaceae,Cattleya,Cattleya elongata,Morro do Chapeu,BA,-11.625,-41.001389
Cattleya elongata Barb.Rodr.,Orchidaceae,Cattleya,Cattleya elongata,Morro do Chapeu,BA,-11.915833,-41.120556
Acianthera teres (Lindl.) Borba,Orchidaceae,Acianthera,Acianthera teres,Morro do Chapeu,BA,-11.550278,-41.155833
Epidendrum crassifolium Lindl.,Orchidaceae,Epidendrum,Epidendrum ellipticum,Morro do Chapeu,BA,-11.550278,-41.155833
Habenaria gracilis Lindl.,Orchidaceae,Habenaria,Habenaria gracilis,Morro do Chapeu,BA,-11.550278,-41.155833
Cattleya elongata Barb.Rodr.,Orchidaceae,Cattleya,Cattleya elongata,Morro do Chapeu,BA,-11.550278,-41.155833
Habenaria nuda Lindl.,Orchidaceae,Habenaria,Habenaria nuda,Morro do Chapeu,BA,-11.550278,-41.155833
Pleurothallis ochreata Lindl.,Orchidaceae,Acianthera,Acianthera ochreata,Morro do Chapeu,BA,-11.550278,-41.155833
Pleurothallis ochreata Lindl.,Orchidaceae,Acianthera,Acianthera ochreata,Morro do Chapeu,BA,-11.58,-41.2
Encyclia vespa (Vell.) Dressler,Orchidaceae,Prosthechea,Prosthechea vespa,Morro do Chapeu,BA,-11.550278,-41.155833
Habenaria edwallii Cogn.,Orchidaceae,Habenaria,Habenaria edwallii,Morro do Chapeu,BA,-11.550278,-41.155833
Epidendrum ellipticum Graham,Orchidaceae,Epidendrum,Epidendrum ellipticum,Morro do Chapeu,BA,-11.550278,-41.155833
Bulbophyllum exaltatum Lindl.,Orchidaceae,Bulbophyllum,Bulbophyllum exaltatum,Morro do Chapeu,BA,-11.550278,-41.155833
"Epidendrum orchidiflorum Salzm., 1831",Orchidaceae,Epidendrum,Epidendrum orchidiflorum,Morro do Chapeu,BA,-11.550278,-41.155833
Acianthera ochreata (Lindl.) Pridgeon & M.W.Chase,Orchidaceae,Acianthera,Acianthera ochreata,Morro do Chapeu,BA,-11.628056,-41.001111
Acianthera prolifera (Herb. ex Lindl.) Pridgeon & M.W.Chase,Orchidaceae,Acianthera,Acianthera prolifera,Morro do Chapeu,BA,-11.5975,-41.211667
Prosthechea moojenii (Pabst) W.E.Higgins,Orchidaceae,Prosthechea,Prosthechea moojenii,Morro do Chapeu,BA,-11.55,-41.15
Habenaria fluminensis Hoehne,Orchidaceae,Habenaria,Habenaria fluminensis,Morro do Chapeu,BA,-11.55,-41.15
Epidendrum secundum Jacq.,Orchidaceae,Epidendrum,Epidendrum secundum,Morro do Chapeu,BA,-11.590833,-41.206667
Epidendrum secundum Jacq.,Orchidaceae,Epidendrum,Epidendrum secundum,Morro do Chapeu,BA,-11.590833,-41.208056
Epidendrum secundum Jacq.,Orchidaceae,Epidendrum,Epidendrum secundum,Morro do Chapeu,BA,-11.625833,-40.999722
Epidendrum secundum Jacq.,Orchidaceae,Epidendrum,Epidendrum secundum,Morro do Chapeu,BA,-11.591667,-41.2075
Epidendrum secundum Jacq.,Orchidaceae,Epidendrum,Epidendrum secundum,Morro do Chapeu,BA,-11.591111,-41.2075
Habenaria josephensis Barb.Rodr.,Orchidaceae,Habenaria,Habenaria josephensis,Morro do Chapeu,BA,-11.5975,-41.211667
Habenaria parviflora Lindl.,Orchidaceae,Habenaria,Habenaria parviflora,Morro do Chapeu,BA,-11.55,-41.15
Habenaria rupicola Barb.Rodr.,Orchidaceae,Habenaria,Habenaria rupicola,Morro do Chapeu,BA,-11.55,-41.15
Prosthechea moojenii (Pabst) W.E.Higgins,Orchidaceae,Prosthechea,Prosthechea moojenii,Morro do Chapeu,BA,-11.600556,-41.1625
Epidendrum orchidiflorum Salzm. ex Lindl.,Orchidaceae,Epidendrum,Epidendrum orchidiflorum,Morro do Chapeu,BA,-11.600556,-41.1625
Prosthechea moojenii (Pabst) W.E.Higgins,Orchidaceae,Prosthechea,Prosthechea moojenii,Morro do Chapeu,BA,-11.435,-41.195833
Acianthera ochreata (Lindl.) Pridgeon & M.W.Chase,Orchidaceae,Acianthera,Acianthera ochreata,Morro do Chapeu,BA,-11.435,-41.195833
Bulbophyllum exaltatum Lindl.,Orchidaceae,Bulbophyllum,Bulbophyllum exaltatum,Morro do Chapeu,BA,-11.635833,-41.001389
Bulbophyllum exaltatum Lindl.,Orchidaceae,Bulbophyllum,Bulbophyllum exaltatum,Morro do Chapeu,BA,-11.55,-41.15
Epidendrum orchidiflorum Salzm. ex Lindl.,Orchidaceae,Epidendrum,Epidendrum orchidiflorum,Morro do Chapeu,BA,-11.625,-40.999722
Epidendrum orchidiflorum Salzm. ex Lindl.,Orchidaceae,Epidendrum,Epidendrum orchidiflorum,Morro do Chapeu,BA,-11.638611,-41.002222
Epidendrum orchidiflorum Salzm. ex Lindl.,Orchidaceae,Epidendrum,Epidendrum orchidiflorum,Morro do Chapeu,BA,-11.583333,-41.2
Encyclia alboxanthina Fowlie,Orchidaceae,Encyclia,Encyclia alboxanthina,Morro do Chapeu,BA,-11.638611,-41.002222
Encyclia alboxanthina Fowlie,Orchidaceae,Encyclia,Encyclia alboxanthina,Morro do Chapeu,BA,-11.590556,-41.206944
Cattleya elongata Barb.Rodr.,Orchidaceae,Cattleya,Cattleya elongata,Morro do Chapeu,BA,-11.583333,-41.066667
Bulbophyllum exaltatum Lindl.,Orchidaceae,Bulbophyllum,Bulbophyllum exaltatum,Morro do Chapeu,BA,-11.45,-41.195833
Encyclia oncidioides (Lindl.) Schltr.,Orchidaceae,Encyclia,Encyclia oncidioides,Morro do Chapeu,BA,-11.496111,-41.273056
Cattleya elongata Barb.Rodr.,Orchidaceae,Cattleya,Cattleya elongata,Morro do Chapeu,BA,-11.627778,-41.003056
Habenaria repens Nutt.,Orchidaceae,Habenaria,Habenaria repens,Morro do Chapeu,BA,-11.63333,-41.03333
Pleurothallis ochreata Lindl.,Orchidaceae,Acianthera,Acianthera ochreata,Morro do Chapeu,BA,-11.58333,-41.2
Cattleya elongata Barb.Rodr.,Orchidaceae,Cattleya,Cattleya elongata,Morro do Chapeu,BA,-11.63333,-41.03333
Epidendrum orchidiflorum Salzm. ex Lindl.,Orchidaceae,Epidendrum,Epidendrum orchidiflorum,Morro do Chapeu,BA,-11.575556,-41.165
Epidendrum orchidiflorum Salzm. ex Lindl.,Orchidaceae,Epidendrum,Epidendrum orchidiflorum,Morro do Chapeu,BA,-11.591111,-41.207222
Acianthera ochreata (Lindl.) Pridgeon & M.W.Chase,Orchidaceae,Acianthera,Acianthera ochreata,Morro do Chapeu,BA,-11.591111,-41.207222
